time,shortwave_radiation,direct_radiation,diffuse_radiation,direct_normal_irradiance,terrestrial_radiation,shortwave_radiation_instant,direct_radiation_instant,diffuse_radiation_instant,direct_normal_irradiance_instant,terrestrial_radiation_instant
2021-06-19T08:00,228.0,97.0,131.0,227.6,564.6,274.1,116.6,157.5,227.6,678.7
2021-06-19T09:00,387.0,220.0,167.0,371.2,785.2,437.1,248.5,188.6,371.2,886.8
2021-06-19T10:00,480.0,294.0,186.0,399.0,976.1,520.4,318.8,201.7,399.0,1058.3
2021-06-19T11:00,594.0,424.0,170.0,499.6,1124.3,624.2,445.6,178.6,499.6,1181.5
2021-06-19T12:00,703.0,519.0,184.0,563.6,1219.8,719.3,531.0,188.3,563.6,1248.1
2021-06-19T13:00,776.0,519.0,257.0,547.4,1255.9,774.4,518.0,256.5,547.4,1253.4
2021-06-19T14:00,767.0,533.0,234.0,573.9,1230.3,746.3,518.6,227.7,573.9,1197.1
2021-06-19T15:00,702.0,466.0,236.0,539.3,1144.7,664.3,440.9,223.3,539.3,1083.1
2021-06-19T16:00,487.0,182.0,305.0,239.9,1004.9,445.4,166.5,279.0,239.9,919.2
2021-06-19T17:00,280.0,68.0,212.0,109.8,820.5,244.5,59.4,185.1,109.8,716.4
2021-06-19T18:00,135.0,17.0,118.0,37.3,604.0,109.2,13.8,95.5,37.3,488.6
2021-06-19T19:00,48.0,2.0,46.0,7.2,370.1,32.6,1.4,31.2,7.2,251.4
2021-06-19T20:00,10.0,0.0,10.0,0.0,134.9,1.5,0.0,1.5,0.0,20.8
2021-06-19T21:00,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0
2021-06-19T22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-19T23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-20T00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-20T01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-20T02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-20T03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-20T04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-20T05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-20T06:00,5.0,0.0,5.0,0.0,94.8,11.1,0.0,11.1,0.0,210.1
2021-06-20T07:00,78.0,24.0,54.0,96.7,328.6,106.2,32.7,73.5,96.7,447.3
2021-06-20T08:00,257.0,156.0,101.0,366.5,563.8,309.0,187.6,121.4,366.5,677.9
2021-06-20T09:00,414.0,278.0,136.0,469.4,784.5,467.6,314.0,153.6,469.4,886.1
2021-06-20T10:00,388.0,186.0,202.0,252.6,975.5,420.7,201.7,219.0,252.6,1057.7
2021-06-20T11:00,532.0,273.0,259.0,321.8,1123.8,559.1,286.9,272.2,321.8,1181.1
2021-06-20T12:00,643.0,386.0,257.0,419.3,1219.4,658.0,395.0,263.0,419.3,1247.8
2021-06-20T13:00,378.0,129.0,249.0,136.1,1255.8,377.3,128.8,248.5,136.1,1253.4
2021-06-20T14:00,244.0,0.0,244.0,0.0,1230.4,237.4,0.0,237.4,0.0,1197.3
2021-06-20T15:00,310.0,76.0,234.0,87.9,1145.0,293.4,71.9,221.4,87.9,1083.5
2021-06-20T16:00,312.0,145.0,167.0,191.0,1005.4,285.4,132.6,152.8,191.0,919.7
2021-06-20T17:00,177.0,67.0,110.0,108.1,821.1,154.6,58.5,96.1,108.1,717.1
2021-06-20T18:00,69.0,13.0,56.0,28.5,604.7,55.8,10.5,45.3,28.5,489.4
2021-06-20T19:00,69.0,27.0,42.0,96.4,371.0,46.9,18.4,28.6,96.4,252.2
2021-06-20T20:00,23.0,6.0,17.0,45.7,135.8,3.7,1.0,2.7,11.0,21.7
2021-06-20T21:00,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0
2021-06-20T22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-20T23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-21T00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-21T01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-21T02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-21T03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-21T04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-21T05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-21T06:00,22.0,6.0,16.0,52.1,94.0,49.0,13.4,35.6,84.5,209.3
2021-06-21T07:00,99.0,37.0,62.0,149.5,327.7,134.9,50.4,84.5,149.5,446.5
2021-06-21T08:00,216.0,100.0,116.0,235.3,562.9,259.8,120.3,139.5,235.3,677.0
2021-06-21T09:00,332.0,170.0,162.0,287.3,783.6,375.1,192.1,183.0,287.3,885.3
2021-06-21T10:00,464.0,212.0,252.0,288.0,974.7,503.2,229.9,273.3,288.0,1057.0
2021-06-21T11:00,567.0,271.0,296.0,319.5,1123.2,596.0,284.8,311.1,319.5,1180.6
2021-06-21T12:00,717.0,501.0,216.0,544.3,1219.0,733.8,512.7,221.1,544.3,1247.5
2021-06-21T13:00,729.0,481.0,248.0,507.3,1255.6,727.7,480.1,247.5,507.3,1253.3
2021-06-21T14:00,733.0,550.0,183.0,592.0,1230.4,713.4,535.3,178.1,592.0,1197.5
2021-06-21T15:00,599.0,407.0,192.0,470.6,1145.2,566.9,385.2,181.7,470.6,1083.9
2021-06-21T16:00,536.0,385.0,151.0,506.9,1005.8,490.4,352.2,138.2,506.9,920.3
2021-06-21T17:00,370.0,253.0,117.0,407.7,821.7,323.2,221.0,102.2,407.7,717.8
2021-06-21T18:00,293.0,179.0,114.0,391.5,605.5,237.2,144.9,92.3,391.5,490.2
2021-06-21T19:00,166.0,94.0,72.0,334.9,371.8,113.0,64.0,49.0,334.9,253.0
2021-06-21T20:00,55.0,26.0,29.0,197.7,136.5,9.0,4.3,4.8,49.0,22.4
2021-06-21T21:00,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0
2021-06-21T22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-21T23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-22T00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-22T01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-22T02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-22T03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-22T04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-22T05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-22T06:00,26.0,10.0,16.0,87.1,93.1,58.2,22.4,35.8,142.3,208.3
2021-06-22T07:00,147.0,73.0,74.0,295.8,326.7,200.4,99.5,100.9,295.8,445.5
2021-06-22T08:00,292.0,152.0,140.0,358.2,562.0,351.3,182.9,168.4,358.2,676.1
2021-06-22T09:00,445.0,286.0,159.0,483.9,782.7,502.8,323.2,179.7,483.9,884.4
2021-06-22T10:00,615.0,422.0,193.0,573.8,973.9,667.0,457.7,209.3,573.8,1056.3
2021-06-22T11:00,697.0,527.0,170.0,621.6,1122.6,732.7,554.0,178.7,621.6,1180.0
2021-06-22T12:00,745.0,547.0,198.0,594.4,1218.6,762.5,559.8,202.6,594.4,1247.2
2021-06-22T13:00,681.0,448.0,233.0,472.6,1255.3,679.8,447.2,232.6,472.6,1253.1
2021-06-22T14:00,699.0,471.0,228.0,506.9,1230.4,680.3,458.4,221.9,506.9,1197.6
2021-06-22T15:00,603.0,418.0,185.0,483.2,1145.4,570.8,395.7,175.1,483.2,1084.2
2021-06-22T16:00,650.0,498.0,152.0,655.3,1006.2,594.8,455.7,139.1,655.3,920.7
2021-06-22T17:00,498.0,361.0,137.0,581.3,822.3,435.1,315.4,119.7,581.3,718.4
2021-06-22T18:00,374.0,274.0,100.0,598.6,606.1,302.9,221.9,81.0,598.6,490.9
2021-06-22T19:00,208.0,142.0,66.0,504.8,372.4,141.7,96.7,45.0,504.8,253.7
2021-06-22T20:00,59.0,30.0,29.0,227.6,137.2,9.9,5.0,4.9,57.9,23.1
2021-06-22T21:00,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0
2021-06-22T22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-22T23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-23T00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-23T01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-23T02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-23T03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-23T04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-23T05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-23T06:00,39.0,19.0,20.0,166.1,92.5,87.3,42.6,44.8,271.8,207.3
2021-06-23T07:00,182.0,121.0,61.0,491.9,325.7,248.3,165.1,83.2,491.9,444.4
2021-06-23T08:00,367.0,283.0,84.0,668.0,560.9,441.7,340.6,101.1,668.0,675.0
2021-06-23T09:00,555.0,446.0,109.0,755.4,781.7,627.3,504.1,123.2,755.4,883.5
2021-06-23T10:00,704.0,552.0,152.0,751.1,973.0,763.7,598.8,164.9,751.1,1055.5
2021-06-23T11:00,830.0,651.0,179.0,768.3,1121.9,872.6,684.4,188.2,768.3,1179.4
2021-06-23T12:00,927.0,776.0,151.0,843.5,1218.1,948.9,794.3,154.6,843.5,1246.8
2021-06-23T13:00,965.0,841.0,124.0,887.2,1255.1,963.4,839.6,123.8,887.2,1253.0
2021-06-23T14:00,939.0,814.0,125.0,876.0,1230.3,914.0,792.4,121.7,876.0,1197.6
2021-06-23T15:00,862.0,735.0,127.0,849.5,1145.6,816.0,695.8,120.2,849.5,1084.4
2021-06-23T16:00,742.0,630.0,112.0,828.7,1006.6,679.0,576.5,102.5,828.7,921.2
2021-06-23T17:00,586.0,486.0,100.0,782.1,822.8,512.0,424.7,87.4,782.1,718.9
2021-06-23T18:00,407.0,325.0,82.0,709.2,606.7,329.7,263.3,66.4,709.2,491.5
2021-06-23T19:00,221.0,158.0,63.0,560.7,373.0,150.7,107.7,43.0,560.7,254.3
2021-06-23T20:00,62.0,33.0,29.0,249.9,137.8,10.6,5.7,5.0,64.9,23.6
2021-06-23T21:00,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0
2021-06-23T22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-23T23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-24T00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-24T01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-24T02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-24T03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-24T04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-24T05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-24T06:00,39.0,20.0,19.0,175.5,92.0,87.4,44.8,42.6,287.9,206.1
2021-06-24T07:00,186.0,129.0,57.0,526.3,324.5,254.1,176.2,77.9,526.3,443.2
2021-06-24T08:00,371.0,294.0,77.0,695.4,559.7,446.7,354.0,92.7,695.4,673.9
